rkf45,2,0.000747
rkf45,2,0.000711
rkf45,2,0.000711
rkf45,2,0.000819
rkf45,2,0.000710
rkf45,2,0.000708
rkf45,2,0.000709
rkf45,2,0.000708
rkf45,2,0.000707
rkf45,2,0.000884
rkf45,2,0.000711
rkf45,2,0.000710
rkf45,2,0.000710
rkf45,2,0.000709
rkf45,2,0.000786
rkf45,2,0.000710
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000784
rkf45,2,0.000713
rkf45,2,0.000708
rkf45,2,0.000707
rkf45,2,0.000708
rkf45,2,0.000707
rkf45,2,0.000760
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000707
rkf45,2,0.000707
rkf45,2,0.000768
rkf45,2,0.000709
rkf45,2,0.000707
rkf45,2,0.000707
rkf45,2,0.000711
rkf45,2,0.000709
rkf45,2,0.000758
rkf45,2,0.000710
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000751
rkf45,2,0.000708
rkf45,2,0.000707
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000748
rkf45,2,0.000708
rkf45,2,0.000707
rkf45,2,0.000707
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000760
rkf45,2,0.000709
rkf45,2,0.000707
rkf45,2,0.000707
rkf45,2,0.000707
rkf45,2,0.000750
rkf45,2,0.000709
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000707
rkf45,2,0.000748
rkf45,2,0.000709
rkf45,2,0.000707
rkf45,2,0.000707
rkf45,2,0.000707
rkf45,2,0.000744
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000707
rkf45,2,0.000707
rkf45,2,0.000708
rkf45,2,0.000756
rkf45,2,0.000708
rkf45,2,0.000707
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000752
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000707
rkf45,2,0.000745
rkf45,2,0.000709
rkf45,2,0.000709
rkf45,2,0.000710
rkf45,2,0.000708
rkf45,2,0.000768
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000708
rkf45,2,0.000749
rkf45,2,0.000708
rkf45,2,0.000707
rk4,2,0.000035
rk4,2,0.000037
rk4,2,0.000025
rk4,2,0.000027
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000079
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk4,2,0.000024
rk4,2,0.000025
rk4,2,0.000025
rk4,2,0.000024
rk2,2,0.000022
rk2,2,0.000027
rk2,2,0.000017
rk2,2,0.000015
rk2,2,0.000021
rk2,2,0.000014
rk2,2,0.000014
rk2,2,0.000014
rk2,2,0.000014
rk2,2,0.000014
rk2,2,0.000014
rk2,2,0.000014
rk2,2,0.000014
rk2,2,0.000014
rk2,2,0.000014
